Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
123,3,1,1,1,Gheitarieh,7400000000.0,246666.67
56,1,1,1,1,Feiz Garden,2200000000.0,73333.33
105,2,1,1,1,Pardis,945000000.0,31500.0
57,1,1,1,1,Azarbaijan,1750000000.0,58333.33
78,2,1,1,1,Southern Janatabad,3500000000.0,116666.67
92,2,1,1,1,Southern Janatabad,3880000000.0,129333.33
100,2,1,1,1,Pardis,1050000000.0,35000.0
152,3,1,1,1,Saadat Abad,9800000000.0,326666.67
155,3,1,1,1,Shahrake Gharb,9000000000.0,300000.0
115,3,1,1,1,Shahr-e-Ziba,3870000000.0,129000.0
145,3,1,1,1,Shahrake Gharb,11000000000.0,366666.67
115,2,1,1,1,Yousef Abad,5400000000.0,180000.0
60,1,1,1,0,Central Janatabad,2190000000.0,73000.0
160,3,1,1,1,Gheitarieh,10200000000.0,340000.0
101,2,1,1,1,North Program Organization,5150000000.0,171666.67
98,2,1,1,1,Southern Janatabad,3600000000.0,120000.0
92,2,1,1,1,Punak,3870000000.0,129000.0
90,2,1,1,1,Northern Janatabad,3880000000.0,129333.33
150,3,1,1,1,West Ferdows Boulevard,7200000000.0,240000.0
106,2,1,1,1,Persian Gulf Martyrs Lake,2960000000.0,98666.67
135,3,1,1,1,Dehkade Olampic,4200000000.0,140000.0
105,2,1,1,1,Pardis,890000000.0,29666.67
209,3,1,1,1,West Ferdows Boulevard,13000000000.0,433333.33
115,2,1,1,0,Tarasht,3600000000.0,120000.0
110,2,1,1,0,Water Organization,3950000000.0,131666.67
90,2,0,1,1,Northern Janatabad,3150000000.0,105000.0
190,3,1,1,1,Aqdasieh,24000000000.0,800000.0
54,1,0,1,1,Punak,2000000000.0,66666.67
133,3,1,1,1,Gheitarieh,13300000000.0,443333.33
200,3,1,1,1,Ajudaniye,27000000000.0,900000.0
220,3,1,1,1,Kamranieh,33600000000.0,1120000.0
130,3,1,1,1,Gheitarieh,8700000000.0,290000.0
123,3,1,1,0,Azadshahr,3450000000.0,115000.0
105,2,1,1,1,Dehkade Olampic,4100000000.0,136666.67
103,3,1,1,1,Shahran,4128000000.0,137600.0
105,2,1,1,1,Pardis,710000000.0,23666.67
161,3,1,1,1,Persian Gulf Martyrs Lake,6400000000.0,213333.33
115,3,0,1,1,Shahrake Qods,1600000000.0,53333.33
85,2,0,0,0,Azadshahr,3100000000.0,103333.33
50,2,1,1,0,Shahran,1820000000.0,60666.67
160,3,1,1,1,Persian Gulf Martyrs Lake,6700000000.0,223333.33
232,3,1,1,1,Farmanieh,23000000000.0,766666.67
98,2,1,1,1,Shahr-e-Ziba,3220000000.0,107333.33
117,2,1,1,1,Shahran,3880000000.0,129333.33
77,2,1,1,1,West Ferdows Boulevard,3400000000.0,113333.33
100,2,1,1,0,Yousef Abad,3950000000.0,131666.67
85,2,1,1,0,Northern Janatabad,2950000000.0,98333.33
145,3,1,1,1,Farmanieh,11000000000.0,366666.67
127,3,1,1,1,Hakimiyeh,4480000000.0,149333.33
79,2,1,1,1,Shahran,2950000000.0,98333.33
120,2,1,1,1,Gheitarieh,11000000000.0,366666.67
173,3,1,1,1,Niavaran,11000000000.0,366666.67
195,3,1,1,1,Farmanieh,17280000000.0,576000.0
66,2,1,1,1,West Ferdows Boulevard,2270000000.0,75666.67
100,2,1,1,1,Gheitarieh,8000000000.0,266666.67
140,3,1,1,1,Gheitarieh,11150000000.0,371666.67
93,2,1,1,1,Atabak,1300000000.0,43333.33
80,2,1,1,1,Yousef Abad,4250000000.0,141666.67
119,2,1,1,1,Shahran,5400000000.0,180000.0
100,2,1,1,1,Ekhtiarieh,6500000000.0,216666.67
115,2,1,1,1,Shahran,3840000000.0,128000.0
52,1,1,1,1,Ekhtiarieh,3700000000.0,123333.33
136,3,1,1,1,Persian Gulf Martyrs Lake,1360000000.0,45333.33
95,2,1,1,1,Shahran,5000000000.0,166666.67
83,3,1,1,1,Shahran,3100000000.0,103333.33
100,2,1,1,1,Shahrake Qods,1700000000.0,56666.67
70,2,1,1,0,Shahran,2550000000.0,85000.0
73,2,1,1,0,Shahran,2580000000.0,86000.0
70,2,1,1,1,Shahr-e-Ziba,2000000000.0,66666.67
105,2,1,1,1,Pardis,500000000.0,16666.67
69,2,1,1,1,Shahr-e-Ziba,2050000000.0,68333.33
87,2,1,1,1,Pardis,530000000.0,17666.67
66,1,1,1,1,Pardis,720000000.0,24000.0
98,2,1,1,1,Pardis,1000000000.0,33333.33
64,2,1,1,1,Shahr-e-Ziba,1980000000.0,66000.0
65,2,1,1,1,Shahr-e-Ziba,2000000000.0,66666.67
85,2,1,1,1,Central Janatabad,3350000000.0,111666.67
85,2,1,1,1,Punak,4500000000.0,150000.0
93,2,1,1,1,Gheitarieh,5600000000.0,186666.67
155,3,1,1,1,Heravi,9000000000.0,300000.0
450,2,0,0,0,Absard,4500000000.0,150000.0
117,3,1,1,1,Shahrake Gharb,6800000000.0,226666.67
85,2,1,1,1,Pakdasht,640000000.0,21333.33
500,4,1,1,0,Damavand,20000000000.0,666666.67
900,3,1,1,0,Damavand,8500000000.0,283333.33
60,1,1,1,1,Persian Gulf Martyrs Lake,875000000.0,29166.67
60,1,1,1,1,Persian Gulf Martyrs Lake,870000000.0,29000.0
58,2,1,1,1,Sabalan,1200000000.0,40000.0
118,2,1,1,1,Shahrake Qods,960000000.0,32000.0
98,2,1,1,1,Gheitarieh,8700000000.0,290000.0
60,1,0,1,1,Narmak,2100000000.0,70000.0
85,2,1,1,1,Gheitarieh,7400000000.0,246666.67
110,2,1,1,1,Heravi,5000000000.0,166666.67
190,3,1,1,1,Gheitarieh,12000000000.0,400000.0
235,3,1,1,1,Gheitarieh,24000000000.0,800000.0
150,3,1,1,1,Gheitarieh,14500000000.0,483333.33
197,3,1,1,1,Gheitarieh,13300000000.0,443333.33
153,2,1,1,1,Gheitarieh,13300000000.0,443333.33
99,2,1,1,1,Heravi,4900000000.0,163333.33
195,3,1,1,1,Gheitarieh,19900000000.0,663333.33
125,2,1,1,1,Gheitarieh,11600000000.0,386666.67
85,2,1,1,1,Gheitarieh,7300000000.0,243333.33
103,2,1,1,1,Heravi,6640000000.0,221333.33
235,3,1,1,1,Gheitarieh,25500000000.0,850000.0
107,2,1,1,1,Velenjak,13200000000.0,440000.0
195,3,1,1,1,Gheitarieh,19500000000.0,650000.0
170,3,0,0,0,Gheitarieh,14500000000.0,483333.33
153,3,1,1,1,Gheitarieh,13000000000.0,433333.33
90,2,1,1,1,Pirouzi,2650000000.0,88333.33
88,2,1,1,1,Gheitarieh,7600000000.0,253333.33
100,2,1,1,1,Gheitarieh,8500000000.0,283333.33
100,2,1,1,1,Saadat Abad,6500000000.0,216666.67
203,3,1,1,1,Araj,13800000000.0,460000.0
200,3,1,1,1,Aqdasieh,13300000000.0,443333.33
200,3,1,1,1,Araj,13700000000.0,456666.67
116,3,1,1,1,Gheitarieh,8000000000.0,266666.67
202,3,0,0,0,Araj,13300000000.0,443333.33
202,3,1,1,1,Aqdasieh,13200000000.0,440000.0
61,1,1,1,1,Si Metri Ji,1318000000.0,43933.33
70,2,1,1,1,Jeyhoon,1550000000.0,51666.67
62,2,1,1,1,Beryanak,1400000000.0,46666.67
200,3,1,1,1,Araj,13300000000.0,443333.33
120,3,1,1,1,Ostad Moein,3950000000.0,131666.67
87,2,1,1,1,Amirabad,4780000000.0,159333.33
200,3,1,1,1,Aqdasieh,13400000000.0,446666.67
80,2,1,1,1,Parand,500000000.0,16666.67
202,3,0,0,0,Araj,13500000000.0,450000.0
57,1,0,1,1,Ostad Moein,1320000000.0,44000.0
202,3,1,1,1,Araj,13700000000.0,456666.67
84,2,1,1,1,Pirouzi,2250000000.0,75000.0
202,3,1,1,1,Aqdasieh,14700000000.0,490000.0
93,2,1,1,1,Saadat Abad,5600000000.0,186666.67
85,2,1,1,1,Gheitarieh,8000000000.0,266666.67
100,2,1,1,1,Saadat Abad,7400000000.0,246666.67
153,2,1,1,1,Aqdasieh,10500000000.0,350000.0
122,3,1,1,1,Saadat Abad,8000000000.0,266666.67
150,2,1,1,1,Aqdasieh,10500000000.0,350000.0
56,2,1,1,1,Ostad Moein,1500000000.0,50000.0
150,2,1,1,1,Araj,10500000000.0,350000.0
202,3,1,1,1,Araj,14300000000.0,476666.67
201,3,1,1,1,Aqdasieh,14200000000.0,473333.33
140,3,1,1,1,Shahrake Qods,2590000000.0,86333.33
200,3,1,1,1,Aqdasieh,14000000000.0,466666.67
67,2,1,1,0,Jeyhoon,1500000000.0,50000.0
86,2,1,1,1,Gheitarieh,7200000000.0,240000.0
120,3,1,1,1,Ostad Moein,3950000000.0,131666.67
84,2,1,1,1,Gheitarieh,7400000000.0,246666.67
86,2,1,1,1,Central Janatabad,3800000000.0,126666.67
85,2,1,1,1,Gheitarieh,7300000000.0,243333.33
67,2,1,1,1,Shahran,2300000000.0,76666.67
90,2,1,1,1,Northern Janatabad,4800000000.0,160000.0
83,2,1,1,1,Gheitarieh,7300000000.0,243333.33
70,2,1,1,1,Jeyhoon,1730000000.0,57666.67
88,2,1,1,1,Shahrake Qods,1135200000.0,37840.0
167,3,1,1,1,Gheitarieh,11000000000.0,366666.67
100,2,0,0,0,Shahrake Qods,650000000.0,21666.67
100,2,1,1,1,Shahrake Qods,1000000000.0,33333.33
60,2,1,1,1,Southern Janatabad,2300000000.0,76666.67
155,3,1,1,1,Gheitarieh,11000000000.0,366666.67
76,2,1,1,1,Jeyhoon,1850000000.0,61666.67
90,2,1,1,1,Shahrake Qods,900000000.0,30000.0
65,1,1,1,1,Shahrake Qods,535000000.0,17833.33
80,2,1,1,1,Shahrake Qods,680000000.0,22666.67
135,2,1,1,1,Gheitarieh,8700000000.0,290000.0
94,2,1,1,1,Shahrake Qods,950000000.0,31666.67
110,2,1,1,1,Gheitarieh,8200000000.0,273333.33
115,3,1,1,1,Farmanieh,6900000000.0,230000.0
170,3,1,1,1,Gheitarieh,11200000000.0,373333.33
115,3,0,1,1,Farmanieh,6900000000.0,230000.0
60,1,0,0,0,Damavand,900000000.0,30000.0
105,2,1,1,1,Saadat Abad,5800000000.0,193333.33
61,2,0,1,0,Salsabil,1040000000.0,34666.67
100,2,1,1,1,Saadat Abad,6000000000.0,200000.0
145,3,1,1,1,Jeyhoon,4600000000.0,153333.33
87,2,1,1,1,Pardis,479000000.0,15966.67
87,2,1,1,1,Pardis,496000000.0,16533.33
115,3,1,1,1,Shahrake Gharb,6500000000.0,216666.67
85,2,1,1,1,Pardis,690000000.0,23000.0
67,2,1,1,0,Punak,2280000000.0,76000.0
94,2,1,1,1,Shahran,2280000000.0,76000.0
90,2,1,1,1,Shahran,3200000000.0,106666.67
86,2,1,1,1,Pardis,890000000.0,29666.67
60,2,1,1,1,West Ferdows Boulevard,2650000000.0,88333.33
58,1,1,1,1,Shahrake Gharb,3400000000.0,113333.33
76,2,1,1,1,Shahr-e-Ziba,2850000000.0,95000.0
57,1,1,1,1,Southern Program Organization,2400000000.0,80000.0
81,2,1,1,1,West Ferdows Boulevard,3300000000.0,110000.0
112,3,1,1,1,West Ferdows Boulevard,3600000000.0,120000.0
75,2,1,1,1,Shahran,3500000000.0,116666.67
153,3,1,1,1,Punak,7500000000.0,250000.0
95,2,1,1,1,Shahrake Gharb,5100000000.0,170000.0
101,2,1,1,1,Shahrake Gharb,6565000000.0,218833.33
40,0,0,0,0,Pakdasht,165000000.0,5500.0
88,2,1,1,1,Railway,2860000000.0,95333.33
141,3,1,1,1,Persian Gulf Martyrs Lake,3810000000.0,127000.0
140,3,1,1,1,Persian Gulf Martyrs Lake,1790000000.0,59666.67
120,2,1,1,1,Persian Gulf Martyrs Lake,1530000000.0,51000.0
66,2,0,1,0,Beryanak,1000000000.0,33333.33
70,2,1,1,1,Punak,3500000000.0,116666.67
75,2,1,0,1,Heshmatieh,3000000000.0,100000.0
70,2,0,1,1,Elm-o-Sanat,1800000000.0,60000.0
150,3,1,1,1,Saadat Abad,20000000000.0,666666.67
95,2,1,1,1,Golestan,950000000.0,31666.67
65,2,1,1,0,Jeyhoon,1450000000.0,48333.33
88,3,0,1,1,Parand,475000000.0,15833.33
113,3,1,1,0,Gheitarieh,6000000000.0,200000.0
50,1,1,1,0,Shahrake Qods,360000000.0,12000.0
45,1,0,0,1,Ostad Moein,1200000000.0,40000.0
53,1,0,1,1,Narmak,1350000000.0,45000.0
100,2,1,1,1,Andisheh,1800000000.0,60000.0
50,1,1,1,0,Shahryar,500000000.0,16666.67
43,0,0,1,0,Nasim Shahr,360000000.0,12000.0
85,2,1,1,0,Baghestan,765000000.0,25500.0
134,3,1,1,1,North Program Organization,6400000000.0,213333.33
90,2,1,1,1,Shahr-e-Ziba,3000000000.0,100000.0
90,2,1,1,1,Shahrake Qods,1260000000.0,42000.0
135,2,1,1,0,SabaShahr,2200000000.0,73333.33
130,3,1,1,1,Railway,5850000000.0,195000.0
55,1,1,1,0,Andisheh,550000000.0,18333.33
200,5,0,0,0,Dehkade Olampic,12000000000.0,400000.0
107,2,1,1,1,Shahrake Madaen,800000000.0,26666.67
150,2,1,1,1,Pakdasht,1270000000.0,42333.33
56,1,0,1,0,Ostad Moein,1200000000.0,40000.0
160,3,1,1,0,Azadshahr,4500000000.0,150000.0
138,3,1,1,1,Salsabil,3584000000.0,119466.67
125,3,1,1,1,Tehransar,3750000000.0,125000.0
83,2,1,1,1,Shahr-e-Ziba,2510000000.0,83666.67
131,3,1,1,1,Railway,5850000000.0,195000.0
115,2,1,1,1,Central Janatabad,4870000000.0,162333.33
50,1,1,1,0,Andisheh,650000000.0,21666.67
91,2,1,1,1,West Ferdows Boulevard,3600000000.0,120000.0
80,2,1,1,1,Central Janatabad,3395000000.0,113166.67
40,1,0,1,0,Qasr-od-Dasht,720000000.0,24000.0
68,2,1,1,1,Shahr-e-Ziba,2150000000.0,71666.67
110,2,1,1,1,Shahran,3920000000.0,130666.67
50,1,1,1,0,Beryanak,830000000.0,27666.67
110,2,1,1,1,Shahr-e-Ziba,5550000000.0,185000.0
95,2,1,1,1,Shahr-e-Ziba,2920000000.0,97333.33
65,2,1,1,1,Southern Janatabad,2250000000.0,75000.0
108,2,1,1,1,Persian Gulf Martyrs Lake,3024000000.0,100800.0
62,2,0,1,0,Beryanak,930000000.0,31000.0
37,1,0,1,1,Hashemi,830000000.0,27666.67
105,2,1,1,1,West Ferdows Boulevard,3650000000.0,121666.67
41,1,0,1,0,Salsabil,770000000.0,25666.67
85,2,1,1,1,Shahrakeh Naft,4600000000.0,153333.33
150,3,1,1,1,Shahrake Gharb,12350000000.0,411666.67
83,2,1,1,1,East Ferdows Boulevard,2800000000.0,93333.33
174,3,1,1,1,Valiasr,10000000000.0,333333.33
105,3,1,1,1,Yousef Abad,4725000000.0,157500.0
57,2,0,0,1,Waterfall,1265000000.0,42166.67
200,3,1,1,1,Sadeghieh,7000000000.0,233333.33
75,2,0,0,0,Baghestan,600000000.0,20000.0
87,2,0,0,0,Pardis,900000000.0,30000.0
63,2,0,1,0,Qasr-od-Dasht,1260000000.0,42000.0
64,2,1,1,1,Central Janatabad,2240000000.0,74666.67
65,2,0,0,0,Ostad Moein,1200000000.0,40000.0
87,2,1,1,1,Pardis,650000000.0,21666.67
44,1,0,1,0,Shahryar,570000000.0,19000.0
85,2,0,0,0,Pakdasht,355000000.0,11833.33
43,1,0,1,0,Ahang,800000000.0,26666.67
118,3,1,1,1,Sattarkhan,4900000000.0,163333.33
92,2,1,1,1,Shahran,2700000000.0,90000.0
124,3,1,1,1,Sattarkhan,3400000000.0,113333.33
56,1,0,1,0,Jeyhoon,950000000.0,31666.67
40,1,0,1,0,Pirouzi,870000000.0,29000.0
92,2,1,1,1,West Ferdows Boulevard,2970000000.0,99000.0
86,2,1,1,1,Central Janatabad,3330000000.0,111000.0
51,2,1,1,0,Shahran,1850000000.0,61666.67
70,1,0,0,0,Baghestan,560000000.0,18666.67
85,2,1,1,1,Shahrake Qods,1062000000.0,35400.0
51,1,0,1,0,Ostad Moein,900000000.0,30000.0
131,2,1,1,1,Ray,3400000000.0,113333.33
48,1,0,1,0,Komeil,820000000.0,27333.33
84,2,1,1,0,Andisheh,773000000.0,25766.67
95,2,1,1,1,Hashemi,2350000000.0,78333.33
74,2,1,1,1,Eskandari,2960000000.0,98666.67
68,2,1,1,1,East Ferdows Boulevard,2500000000.0,83333.33
240,4,1,1,1,Persian Gulf Martyrs Lake,4800000000.0,160000.0
3600,2,0,0,0,Shahryar,9720000000.0,324000.0
44,1,0,1,0,Qasr-od-Dasht,770000000.0,25666.67
82,2,1,1,1,Shahran,2850000000.0,95000.0
44,1,1,1,0,Salsabil,1050000000.0,35000.0
42,1,0,1,0,Pirouzi,960000000.0,32000.0
63,1,1,1,1,Aqdasieh,4000000000.0,133333.33
110,2,0,1,1,Salehabad,750000000.0,25000.0
235,3,1,1,1,Niavaran,31000000000.0,1033333.33
500,2,1,1,0,Absard,3100000000.0,103333.33
57,1,1,1,0,Feiz Garden,1930000000.0,64333.33
170,3,1,1,1,Pakdasht,1280000000.0,42666.67
115,2,1,1,0,Golestan,2050000000.0,68333.33
68,2,1,1,1,Southern Program Organization,2700000000.0,90000.0
62,1,0,1,1,Baghestan,620000000.0,20666.67
56,1,1,1,1,Shahr-e-Ziba,2200000000.0,73333.33
75,2,1,1,1,Shahran,3110000000.0,103666.67
95,2,1,1,1,Pasdaran,5850000000.0,195000.0
144,3,1,1,1,Zafar,10368000000.0,345600.0
50,1,0,0,1,Qarchak,380000000.0,12666.67
78,2,1,1,0,Sattarkhan,2100000000.0,70000.0
95,2,1,0,1,Ray,2050000000.0,68333.33
90,2,1,1,1,Ray,1800000000.0,60000.0
95,2,1,1,1,Punak,4200000000.0,140000.0
350,4,1,1,1,Niavaran,72000000000.0,2400000.0
71,2,1,1,1,West Ferdows Boulevard,2330000000.0,77666.67
80,1,0,0,0,Pishva,380000000.0,12666.67
44,1,1,0,1,Ostad Moein,1000000000.0,33333.33
46,1,1,1,1,Jeyhoon,1150000000.0,38333.33
78,2,1,1,0,Sattarkhan,2010000000.0,67000.0
67,2,0,1,0,Karoon,1070000000.0,35666.67
49,1,1,1,0,Andisheh,110000000.0,3666.67
105,2,1,1,1,Andisheh,1200000000.0,40000.0
72,2,0,1,1,Beryanak,1290000000.0,43000.0
65,2,0,1,1,Salsabil,1220000000.0,40666.67
80,2,1,1,1,West Pars,2160000000.0,72000.0
66,2,0,1,0,Jeyhoon,1187000000.0,39566.67
58,2,0,1,0,Jeyhoon,1210000000.0,40333.33
67,2,0,1,0,Salsabil,1215000000.0,40500.0
89,2,1,1,0,Andisheh,1068000000.0,35600.0
75,2,1,1,1,Beryanak,1450000000.0,48333.33
85,2,0,1,1,Si Metri Ji,1440000000.0,48000.0
94,2,1,1,1,Central Janatabad,4300000000.0,143333.33
67,2,1,1,0,Jeyhoon,1440000000.0,48000.0
60,1,0,1,1,Shahrake Qods,920000000.0,30666.67
67,1,1,0,1,Beryanak,1415000000.0,47166.67
65,2,0,0,1,Beryanak,1310000000.0,43666.67
72,2,0,1,1,Beryanak,1300000000.0,43333.33
62,2,1,1,1,Salsabil,1350000000.0,45000.0
37,1,0,1,1,Ostad Moein,999000000.0,33300.0
105,3,1,1,1,Shahr-e-Ziba,3550000000.0,118333.33
78,2,0,0,1,Parand,417000000.0,13900.0
53,1,0,1,0,Baghestan,450000000.0,15000.0
80,2,0,1,1,Shahr-e-Ziba,2450000000.0,81666.67
88,2,1,1,1,Persian Gulf Martyrs Lake,2850000000.0,95000.0
39,1,0,1,0,Andisheh,370000000.0,12333.33
128,2,1,1,1,Jordan,6144000000.0,204800.0
87,2,1,1,1,Shahrake Shahid Bagheri,2450000000.0,81666.67
48,1,0,1,0,Beryanak,830000000.0,27666.67
86,2,1,1,1,Pardis,500000000.0,16666.67
86,2,1,1,1,Pardis,600000000.0,20000.0
75,2,1,1,1,Punak,2300000000.0,76666.67
110,3,1,1,1,Jordan,6160000000.0,205333.33
172,3,1,1,1,Heravi,9300000000.0,310000.0
147,3,1,1,1,Yousef Abad,11600000000.0,386666.67
70,1,1,1,0,Enghelab,1540000000.0,51333.33
235,3,1,1,1,Niavaran,28500000000.0,950000.0
115,2,1,1,1,Heravi,6000000000.0,200000.0
114,2,1,1,1,Pakdasht,1090000000.0,36333.33
40,1,1,1,0,Pirouzi,1380000000.0,46000.0
125,3,1,1,1,Yousef Abad,8450000000.0,281666.67
90,2,1,1,1,Golestan,1315000000.0,43833.33
78,2,0,1,1,Gisha,1794000000.0,59800.0
47,1,0,1,0,Ostad Moein,1050000000.0,35000.0
114,3,1,1,1,Yousef Abad,4900000000.0,163333.33
65,1,1,1,1,Southern Janatabad,2500000000.0,83333.33
50,1,0,1,0,Baghestan,410000000.0,13666.67
125,2,1,1,1,Islamshahr Elahieh,1750000000.0,58333.33
41,1,0,0,0,Salsabil,815000000.0,27166.67
136,3,1,1,1,Yousef Abad,8200000000.0,273333.33
40,1,0,1,0,Jeyhoon,800000000.0,26666.67
60,2,0,1,0,Si Metri Ji,650000000.0,21666.67
75,2,1,1,1,Pirouzi,1750000000.0,58333.33
120,3,1,1,1,Yousef Abad,8000000000.0,266666.67
165,3,1,1,1,Pakdasht,1000000000.0,33333.33
110,2,0,1,0,Pakdasht,640000000.0,21333.33
116,2,1,1,1,Shahran,4640000000.0,154666.67
115,2,1,1,1,Shahran,4500000000.0,150000.0
77,2,0,1,1,Pakdasht,460000000.0,15333.33
120,3,1,1,1,Yousef Abad,7000000000.0,233333.33
100,2,0,1,1,Pakdasht,660000000.0,22000.0
130,3,1,1,1,Yousef Abad,6000000000.0,200000.0
60,1,1,1,1,Islamshahr,1200000000.0,40000.0
75,2,0,1,1,Parand,385000000.0,12833.33
128,3,1,1,0,Niavaran,8500000000.0,283333.33
150,2,1,1,1,Zaferanieh,15000000000.0,500000.0
135,3,1,1,1,Yousef Abad,10000000000.0,333333.33
60,1,1,1,1,Zafar,1200000000.0,40000.0
41,1,0,0,0,Elahieh,815000000.0,27166.67
113,2,1,1,1,Niavaran,9000000000.0,300000.0
52,1,0,1,1,Andisheh,665000000.0,22166.67
100,2,1,1,1,Aqdasieh,7000000000.0,233333.33
66,2,1,1,0,Punak,2650000000.0,88333.33
200,3,1,1,1,Niavaran,29000000000.0,966666.67
170,3,1,1,1,Niavaran,22100000000.0,736666.67
100,2,1,1,1,Gheitarieh,8300000000.0,276666.67
90,1,1,1,1,Kamranieh,10000000000.0,333333.33
200,3,1,1,1,Niavaran,14000000000.0,466666.67
51,1,1,0,1,Ray - Montazeri,1250000000.0,41666.67
70,2,1,1,0,Punak,2680000000.0,89333.33
73,2,1,1,0,West Ferdows Boulevard,2200000000.0,73333.33
245,2,0,0,0,Islamshahr,7800000000.0,260000.0
87,2,1,1,1,Darabad,5850000000.0,195000.0
120,2,1,1,1,Velenjak,9000000000.0,300000.0
171,3,1,1,1,Elahieh,12825000000.0,427500.0
66,2,1,1,0,Punak,2460000000.0,82000.0
77,2,1,1,1,Aqdasieh,5200000000.0,173333.33
40,1,1,1,0,Narmak,1250000000.0,41666.67
105,2,1,1,1,Shahr-e-Ziba,2800000000.0,93333.33
50,1,1,1,1,Ozgol,3000000000.0,100000.0
94,2,1,1,0,Amirabad,3400000000.0,113333.33
65,2,1,1,0,West Ferdows Boulevard,2150000000.0,71666.67
57,1,1,1,0,Valiasr,750000000.0,25000.0
79,2,1,1,1,Parand,410000000.0,13666.67
60,2,0,1,0,Jeyhoon,650000000.0,21666.67
68,2,1,1,1,West Ferdows Boulevard,2300000000.0,76666.67
86,2,1,1,0,Firoozkooh Kuhsar,750000000.0,25000.0
80,2,1,1,1,West Ferdows Boulevard,2700000000.0,90000.0
68,2,1,1,0,West Ferdows Boulevard,2300000000.0,76666.67
43,1,1,1,0,Narmak,1330000000.0,44333.33
55,1,1,1,1,West Ferdows Boulevard,1900000000.0,63333.33
77,2,1,1,1,Northern Janatabad,2680000000.0,89333.33
58,1,0,0,0,Parand,315000000.0,10500.0
62,1,1,0,1,Ostad Moein,1440000000.0,48000.0
65,2,1,1,0,West Ferdows Boulevard,2200000000.0,73333.33
60,1,1,1,1,Salsabil,1530000000.0,51000.0
35,1,0,1,0,Salsabil,660000000.0,22000.0
54,1,0,1,0,Azarbaijan,1100000000.0,36666.67
70,2,1,1,1,Southern Program Organization,2250000000.0,75000.0
122,3,1,1,1,Ghoba,6700000000.0,223333.33
54,1,0,1,0,Salsabil,901000000.0,30033.33
80,2,1,1,1,Shahryar,850000000.0,28333.33
71,2,1,1,1,Salsabil,1750000000.0,58333.33
220,4,1,1,0,Shahryar,7500000000.0,250000.0
61,1,0,1,0,Qasr-od-Dasht,838000000.0,27933.33
49,1,0,1,0,Hashemi,1078000000.0,35933.33
55,2,1,1,1,Salsabil,1349550000.0,44985.0
41,1,0,1,0,Hashemi,840000000.0,28000.0
64,2,1,1,0,Salsabil,1100000000.0,36666.67
240,4,1,1,0,Andisheh,4300000000.0,143333.33
32,1,0,1,0,Hashemi,610000000.0,20333.33
52,1,0,1,0,Hashemi,960000000.0,32000.0
50,1,0,1,0,Salsabil,640000000.0,21333.33
32,1,0,1,1,Eskandari,940000000.0,31333.33
40,1,1,1,1,Azarbaijan,1150000000.0,38333.33
73,1,0,1,1,Komeil,1460000000.0,48666.67
50,1,1,1,0,Andisheh,755000000.0,25166.67
45,1,0,1,0,Jeyhoon,745000000.0,24833.33
65,2,1,1,0,Qasr-od-Dasht,1280000000.0,42666.67
51,1,1,1,1,Salsabil,1150000000.0,38333.33
300,3,1,1,0,Golestan,24000000000.0,800000.0
100,2,1,1,0,Pardis,2700000000.0,90000.0
55,2,1,1,1,Azarbaijan,1000000000.0,33333.33
200,2,0,0,0,Kahrizak,2650000000.0,88333.33
38,1,1,1,1,Karoon,1140000000.0,38000.0
140,3,1,1,1,Farmanieh,9300000000.0,310000.0
58,1,1,1,0,Central Janatabad,2000000000.0,66666.67
67,2,0,1,1,Jeyhoon,1200000000.0,40000.0
57,1,1,1,0,Salsabil,870000000.0,29000.0
53,2,1,1,0,Jeyhoon,1100000000.0,36666.67
95,2,1,1,1,Niavaran,8900000000.0,296666.67
128,3,1,1,1,Pirouzi,4350000000.0,145000.0
62,2,0,0,1,Parand,350000000.0,11666.67
60,1,0,1,0,Salsabil,1130000000.0,37666.67
52,1,1,1,0,Salsabil,1100000000.0,36666.67
52,1,0,1,0,Jeyhoon,1150100000.0,38336.67
45,1,0,1,1,Karoon,965000000.0,32166.67
60,1,1,1,1,Ekhtiarieh,3000000000.0,100000.0
83,2,0,1,1,Valiasr,1700000000.0,56666.67
211,3,1,1,1,Marzdaran,15800000000.0,526666.67
65,2,1,1,0,Karoon,1430000000.0,47666.67
115,2,0,1,0,Ostad Moein,1300000000.0,43333.33
70,2,1,1,0,Central Janatabad,2100000000.0,70000.0
51,1,0,1,0,Salsabil,870000000.0,29000.0
100,2,1,1,1,Niavaran,7500000000.0,250000.0
115,2,1,1,1,Zaferanieh,10200000000.0,340000.0
160,3,1,1,1,Niavaran,17500000000.0,583333.33
107,2,1,1,1,Hekmat,6500000000.0,216666.67
82,2,1,0,1,Parand,500000000.0,16666.67
135,2,1,1,1,Zaferanieh,18000000000.0,600000.0
198,3,1,1,1,Ekhtiarieh,18000000000.0,600000.0
85,2,1,1,1,Andisheh,1100000000.0,36666.67
92,2,1,1,1,Shams Abad,3250000000.0,108333.33
115,2,1,1,1,Zaferanieh,18000000000.0,600000.0
137,3,1,1,1,ShahrAra,7200000000.0,240000.0
65,1,1,1,1,East Ferdows Boulevard,2170000000.0,72333.33
175,3,1,1,1,Farmanieh,22000000000.0,733333.33
95,2,1,1,1,Gheitarieh,9800000000.0,326666.67
